id,Season,city,Date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,Team_win_id,venue,umpire1,umpire2,umpire3
15,IPL-2017,Delhi,2017-04-15 00:00:00,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,normal,0,Delhi Daredevils,51,0,CJ Anderson,4,Feroz Shah Kotla,YC Barde,Nitin Menon,""
18,IPL-2017,Delhi,2017-04-17 00:00:00,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Kolkata Knight Riders,0,4,NM Coulter-Nile,8,Feroz Shah Kotla,Nitin Menon,CK Nandan,""
39,IPL-2017,Delhi,2017-05-02 00:00:00,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,Mohammed Shami,4,Feroz Shah Kotla,YC Barde,Nitin Menon,""
41,IPL-2017,Delhi,2017-05-04 00:00:00,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,RR Pant,4,Feroz Shah Kotla,M Erasmus,Nitin Menon,""
44,IPL-2017,Delhi,2017-05-06 00:00:00,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,146,0,LMP Simmons,9,Feroz Shah Kotla,Nitin Menon,CK Nandan,""
51,IPL-2017,Delhi,2017-05-12 00:00:00,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,normal,0,Delhi Daredevils,7,0,KK Nair,4,Feroz Shah Kotla,KN Ananthapadmanabhan,CK Nandan,""
55,IPL-2017,Delhi,2017-05-14 00:00:00,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,10,0,HV Patel,13,Feroz Shah Kotla,CK Nandan,C Shamshuddin,""
1,IPL-2017,Hyderabad,2017-04-05 00:00:00,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,35,0,Yuvraj Singh,14,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,NJ Llong,""
6,IPL-2017,Hyderabad,2017-04-09 00:00:00,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,Rashid Khan,14,"Rajiv Gandhi International Stadium, Uppal",A Deshmukh,NJ Llong,""
19,IPL-2017,Hyderabad,2017-04-17 00:00:00,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,5,0,B Kumar,14,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,A Deshmukh,""
21,IPL-2017,Hyderabad,2017-04-19 00:00:00,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,15,0,KS Williamson,14,"Rajiv Gandhi International Stadium, Uppal",CB Gaffaney,NJ Llong,""
36,IPL-2017,Hyderabad,2017-04-30 00:00:00,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,48,0,DA Warner,14,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,S Ravi,""
43,IPL-2017,Hyderabad,2017-05-06 00:00:00,Rising Pune Supergiant,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Rising Pune Supergiants,12,0,JD Unadkat,,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,AK Chaudhary,""
47,IPL-2017,Hyderabad,2017-05-08 00:00:00,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,0,7,S Dhawan,14,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,M Erasmus,""
59,IPL-2017,Hyderabad,2017-05-21 00:00:00,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,KH Pandya,9,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,S Ravi,""
4,IPL-2017,Indore,2017-04-08 00:00:00,Rising Pune Supergiant,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,GJ Maxwell,6,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin,""
8,IPL-2017,Indore,2017-04-10 00:00:00,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,normal,0,Kings XI Punjab,0,8,AR Patel,6,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin,""
22,IPL-2017,Indore,2017-04-20 00:00:00,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,JC Buttler,9,Holkar Cricket Stadium,M Erasmus,C Shamshuddin,""
49,IPL-2017,Kanpur,2017-05-10 00:00:00,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,2,SS Iyer,4,Green Park,YC Barde,AK Chaudhary,""
52,IPL-2017,Kanpur,2017-05-13 00:00:00,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,8,Mohammed Siraj,14,Green Park,AK Chaudhary,Nitin Menon,""
11,IPL-2017,Kolkata,2017-04-13 00:00:00,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,SP Narine,8,Eden Gardens,A Deshmukh,NJ Llong,""
14,IPL-2017,Kolkata,2017-04-15 00:00:00,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,17,0,RV Uthappa,8,Eden Gardens,AY Dandekar,NJ Llong,""
23,IPL-2017,Kolkata,2017-04-21 00:00:00,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,4,SK Raina,5,Eden Gardens,CB Gaffaney,Nitin Menon,""
27,IPL-2017,Kolkata,2017-04-23 00:00:00,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,82,0,NM Coulter-Nile,8,Eden Gardens,CB Gaffaney,CK Nandan,""
31,IPL-2017,Kolkata,2017-04-28 00:00:00,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,G Gambhir,8,Eden Gardens,NJ Llong,S Ravi,""
40,IPL-2017,Kolkata,2017-05-03 00:00:00,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiants,0,4,RA Tripathi,,Eden Gardens,KN Ananthapadmanabhan,A Nand Kishore,""
53,IPL-2017,Kolkata,2017-05-13 00:00:00,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,9,0,AT Rayudu,9,Eden Gardens,A Nand Kishore,S Ravi,""
7,IPL-2017,Mumbai,2017-04-09 00:00:00,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,N Rana,9,Wankhede Stadium,Nitin Menon,CK Nandan,""
10,IPL-2017,Mumbai,2017-04-12 00:00:00,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,JJ Bumrah,9,Wankhede Stadium,Nitin Menon,CK Nandan,""
16,IPL-2017,Mumbai,2017-04-16 00:00:00,Gujarat Lions,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,N Rana,9,Wankhede Stadium,A Nand Kishore,S Ravi,""
24,IPL-2017,Mumbai,2017-04-22 00:00:00,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,14,0,MJ McClenaghan,9,Wankhede Stadium,A Nand Kishore,S Ravi,""
28,IPL-2017,Mumbai,2017-04-24 00:00:00,Rising Pune Supergiant,Mumbai Indians,Mumbai Indians,field,normal,0,Rising Pune Supergiants,3,0,BA Stokes,,Wankhede Stadium,A Nand Kishore,S Ravi,""
37,IPL-2017,Mumbai,2017-05-01 00:00:00,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,normal,0,Mumbai Indians,0,5,RG Sharma,9,Wankhede Stadium,AK Chaudhary,CB Gaffaney,""
50,IPL-2017,Mumbai,2017-05-11 00:00:00,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Kings XI Punjab,7,0,WP Saha,6,Wankhede Stadium,A Deshmukh,A Nand Kishore,""
56,IPL-2017,Mumbai,2017-05-16 00:00:00,Rising Pune Supergiant,Mumbai Indians,Mumbai Indians,field,normal,0,Rising Pune Supergiants,20,0,Washington Sundar,,Wankhede Stadium,S Ravi,C Shamshuddin,""
2,IPL-2017,Pune,2017-04-06 00:00:00,Mumbai Indians,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiants,0,7,SPD Smith,,Maharashtra Cricket Association Stadium,A Nand Kishore,S Ravi,""
9,IPL-2017,Pune,2017-04-11 00:00:00,Delhi Daredevils,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Delhi Daredevils,97,0,SV Samson,4,Maharashtra Cricket Association Stadium,AY Dandekar,S Ravi,""
25,IPL-2017,Pune,2017-04-22 00:00:00,Sunrisers Hyderabad,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiants,0,6,MS Dhoni,,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,""
29,IPL-2017,Pune,2017-04-26 00:00:00,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,RV Uthappa,8,Maharashtra Cricket Association Stadium,AY Dandekar,NJ Llong,""
33,IPL-2017,Pune,2017-04-29 00:00:00,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rising Pune Supergiants,61,0,LH Ferguson,,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,M Erasmus,""
38,IPL-2017,Pune,2017-05-01 00:00:00,Gujarat Lions,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiants,0,5,BA Stokes,,Maharashtra Cricket Association Stadium,M Erasmus,C Shamshuddin,""
54,IPL-2017,Pune,2017-05-14 00:00:00,Kings XI Punjab,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiants,0,9,JD Unadkat,,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,""
3,IPL-2017,Rajkot,2017-04-07 00:00:00,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,10,CA Lynn,8,Saurashtra Cricket Association Stadium,Nitin Menon,CK Nandan,""
13,IPL-2017,Rajkot,2017-04-14 00:00:00,Rising Pune Supergiant,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,7,AJ Tye,5,Saurashtra Cricket Association Stadium,A Nand Kishore,S Ravi,""
20,IPL-2017,Rajkot,2017-04-18 00:00:00,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Royal Challengers Bangalore,21,0,CH Gayle,13,Saurashtra Cricket Association Stadium,S Ravi,VK Sharma,""
26,IPL-2017,Rajkot,2017-04-23 00:00:00,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,normal,0,Kings XI Punjab,26,0,HM Amla,6,Saurashtra Cricket Association Stadium,AK Chaudhary,M Erasmus,""
34,IPL-2017,Rajkot,2017-04-29 00:00:00,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,tie,0,Mumbai Indians,0,0,KH Pandya,9,Saurashtra Cricket Association Stadium,AK Chaudhary,CB Gaffaney,""
7901,IPL-2018,Bengaluru,2018-04-13 00:00:00,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,UT Yadav,13,M Chinnaswamy Stadium,S Ravi,A.D Deshmukh,C Shamshuddin
7904,IPL-2018,Bengaluru,2018-04-15 00:00:00,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,19,0,SV Samson,11,M Chinnaswamy Stadium,C Shamshuddin,S Ravi,A.D Deshmukh
7912,IPL-2018,Bengaluru,2018-04-21 00:00:00,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,13,M Chinnaswamy Stadium,Chris Gaffaney,O Nandan,A Nanda Kishore
7917,IPL-2018,Bengaluru,2018-04-25 00:00:00,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MS Dhoni,1,M Chinnaswamy Stadium,Nigel Llong,Virender Kumar Sharma,Anil Chaudhary
7922,IPL-2018,Bengaluru,2018-04-29 00:00:00,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,CA Lynn,8,M Chinnaswamy Stadium,Nigel Llong,Anil Chaudhary,Virender Kumar Sharma
7924,IPL-2018,Bengaluru,2018-05-01 00:00:00,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,14,0,TG Southee,13,M Chinnaswamy Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde
7944,IPL-2018,Bengaluru,2018-05-17 00:00:00,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,14,0,AB de Villiers,13,M Chinnaswamy Stadium,S Ravi,Anil Dandekar,C Shamshuddin
7898,IPL-2018,Chennai,2018-04-10 00:00:00,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,SW Billings,1,"MA Chidambaram Stadium, Chepauk",Anil Chaudhary,Chris Gaffaney,A Nanda Kishore
7915,IPL-2018,Delhi,2018-04-23 00:00:00,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,4,0,AS Rajpoot,6,Feroz Shah Kotla,O Nandan,A Nanda Kishore,Chris Gaffaney
7919,IPL-2018,Delhi,2018-04-27 00:00:00,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,55,0,SS Iyer,4,Feroz Shah Kotla,C Shamshuddin,S Ravi,A Nanda Kishore
7925,IPL-2018,Delhi,2018-05-02 00:00:00,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,normal,1,Delhi Daredevils,4,0,RR Pant,4,Feroz Shah Kotla,O Nandan,Virender Kumar Sharma,Bruce Oxenford
7935,IPL-2018,Delhi,2018-05-10 00:00:00,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,14,Feroz Shah Kotla,C Shamshuddin,Anil Dandekar,S Ravi
7938,IPL-2018,Delhi,2018-05-12 00:00:00,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,13,Feroz Shah Kotla,Kumar Dharmasena,Anil Chaudhary,K Ananthapadmanabhan
7945,IPL-2018,Delhi,2018-05-18 00:00:00,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,0,Delhi Daredevils,34,0,HV Patel,4,Feroz Shah Kotla,Kumar Dharmasena,Vineet Kulkarni,O Nandan
7948,IPL-2018,Delhi,2018-05-20 00:00:00,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,normal,0,Delhi Daredevils,11,0,A Mishra,4,Feroz Shah Kotla,Kumar Dharmasena,O Nandan,Vineet Kulkarni
7897,IPL-2018,Hyderabad,2018-04-09 00:00:00,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,14,"Rajiv Gandhi International Stadium, Uppal",Nigel Llong,Vineet Kulkarni,O Nandan
7900,IPL-2018,Hyderabad,2018-04-12 00:00:00,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,1,Rashid Khan,14,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Nigel Llong,Vineet Kulkarni
7913,IPL-2018,Hyderabad,2018-04-22 00:00:00,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,4,0,AT Rayudu,1,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,Vineet Kulkarni,Nigel Llong
7918,IPL-2018,Hyderabad,2018-04-26 00:00:00,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,13,0,AS Rajpoot,14,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Yeshwant Barde,Rod Tucker
7929,IPL-2018,Hyderabad,2018-05-05 00:00:00,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,7,Rashid Khan,14,"Rajiv Gandhi International Stadium, Uppal",Bruce Oxenford,O Nandan,Virender Kumar Sharma
7932,IPL-2018,Hyderabad,2018-05-07 00:00:00,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,5,0,KS Williamson,14,"Rajiv Gandhi International Stadium, Uppal",Bruce Oxenford,Virender Kumar Sharma,O Nandan
7947,IPL-2018,Hyderabad,2018-05-19 00:00:00,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,5,CA Lynn,8,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,S Ravi,Anil Dandekar
7927,IPL-2018,Indore,2018-05-04 00:00:00,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,AS Yadav,9,Holkar Cricket Stadium,S Ravi,Anil Dandekar,C Shamshuddin
7931,IPL-2018,Indore,2018-05-06 00:00:00,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,M Ur Rahman,6,Holkar Cricket Stadium,C Shamshuddin,S Ravi,Anil Dandekar
7937,IPL-2018,Indore,2018-05-12 00:00:00,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,31,0,SP Narine,8,Holkar Cricket Stadium,O Nandan,Virender Kumar Sharma,Bruce Oxenford
7941,IPL-2018,Indore,2018-05-14 00:00:00,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,UT Yadav,13,Holkar Cricket Stadium,Bruce Oxenford,Virender Kumar Sharma,O Nandan
7899,IPL-2018,Jaipur,2018-04-11 00:00:00,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,1,Rajasthan Royals,10,0,SV Samson,11,Sawai Mansingh Stadium,K Ananthapadmanabhan,Rod Tucker,Nitin Menon
7908,IPL-2018,Jaipur,2018-04-18 00:00:00,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,N Rana,8,Sawai Mansingh Stadium,S Ravi,A.D Deshmukh,C Shamshuddin
7914,IPL-2018,Jaipur,2018-04-22 00:00:00,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,3,J Archer,11,Sawai Mansingh Stadium,Rod Tucker,K Ananthapadmanabhan,Nitin Menon
7921,IPL-2018,Jaipur,2018-04-29 00:00:00,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11,0,KS Williamson,14,Sawai Mansingh Stadium,Bruce Oxenford,A Nanda Kishore,S Ravi
7933,IPL-2018,Jaipur,2018-05-08 00:00:00,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,normal,0,Rajasthan Royals,15,0,JC Buttler,11,Sawai Mansingh Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde
7936,IPL-2018,Jaipur,2018-05-11 00:00:00,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Rajasthan Royals,0,4,JC Buttler,11,Sawai Mansingh Stadium,Marais Erasmus,Yeshwant Barde,Nitin Menon
7946,IPL-2018,Jaipur,2018-05-19 00:00:00,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Rajasthan Royals,30,0,S Gopal,11,Sawai Mansingh Stadium,Bruce Oxenford,Virender Kumar Sharma,C Shamshuddin
7896,IPL-2018,Kolkata,2018-04-08 00:00:00,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,SP Narine,8,Eden Gardens,C Shamshuddin,A.D Deshmukh,S Ravi
7903,IPL-2018,Kolkata,2018-04-14 00:00:00,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Stanlake,14,Eden Gardens,A Nanda Kishore,Anil Chaudhary,Chris Gaffaney
7906,IPL-2018,Kolkata,2018-04-16 00:00:00,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kolkata Knight Riders,71,0,N Rana,8,Eden Gardens,Anil Chaudhary,A Nanda Kishore,Chris Gaffaney
7911,IPL-2018,Kolkata,2018-04-21 00:00:00,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,1,Kings XI Punjab,0,9,KL Rahul,6,Eden Gardens,C Shamshuddin,A.D Deshmukh,S Ravi
7926,IPL-2018,Kolkata,2018-05-03 00:00:00,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,8,Eden Gardens,Kumar Dharmasena,A.D Deshmukh,Anil Chaudhary
7934,IPL-2018,Kolkata,2018-05-09 00:00:00,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,102,0,Ishan Kishan,9,Eden Gardens,Anil Chaudhary,K Ananthapadmanabhan,Kumar Dharmasena
7942,IPL-2018,Kolkata,2018-05-15 00:00:00,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,Kuldeep Yadav,8,Eden Gardens,Kumar Dharmasena,Anil Chaudhary,Vineet Kulkarni
7951,IPL-2018,Kolkata,2018-05-23 00:00:00,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kolkata Knight Riders,25,0,AD Russell,8,Eden Gardens,Nitin Menon,Anil Chaudhary,Kumar Dharmasena
7952,IPL-2018,Kolkata,2018-05-25 00:00:00,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,14,0,Rashid Khan,14,Eden Gardens,Nitin Menon,Kumar Dharmasena,Anil Chaudhary
7895,IPL-2018,Mohali,2018-04-08 00:00:00,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,6,"Punjab Cricket Association IS Bindra Stadium, Mohali",Rod Tucker,K Ananthapadmanabhan,Nitin Menon
7905,IPL-2018,Mohali,2018-04-15 00:00:00,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,4,0,CH Gayle,6,"Punjab Cricket Association IS Bindra Stadium, Mohali",Vineet Kulkarni,O Nandan,Nigel Llong
7909,IPL-2018,Mohali,2018-04-19 00:00:00,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Kings XI Punjab,15,0,CH Gayle,6,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nigel Llong,Anil Chaudhary,Vineet Kulkarni
7894,IPL-2018,Mumbai,2018-04-07 00:00:00,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,1,DJ Bravo,1,Wankhede Stadium,Chris Gaffaney,A Nanda Kishore,Anil Chaudhary
7902,IPL-2018,Mumbai,2018-04-14 00:00:00,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,JJ Roy,4,Wankhede Stadium,K Ananthapadmanabhan,Nitin Menon,Rod Tucker
7907,IPL-2018,Mumbai,2018-04-17 00:00:00,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,46,0,RG Sharma,9,Wankhede Stadium,Rod Tucker,Nitin Menon,K Ananthapadmanabhan
7916,IPL-2018,Mumbai,2018-04-24 00:00:00,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31,0,Rashid Khan,14,Wankhede Stadium,C Shamshuddin,S Ravi,A.D Deshmukh
7930,IPL-2018,Mumbai,2018-05-06 00:00:00,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,13,0,HH Pandya,9,Wankhede Stadium,Kumar Dharmasena,A.D Deshmukh,Anil Chaudhary
7940,IPL-2018,Mumbai,2018-05-13 00:00:00,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,JC Buttler,11,Wankhede Stadium,Nitin Menon,S Ravi,C Shamshuddin
7943,IPL-2018,Mumbai,2018-05-16 00:00:00,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Mumbai Indians,3,0,JJ Bumrah,9,Wankhede Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde
7950,IPL-2018,Mumbai,2018-05-22 00:00:00,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,2,F du Plessis,1,Wankhede Stadium,Marais Erasmus,C Shamshuddin,S Ravi
7953,IPL-2018,Mumbai,2018-05-27 00:00:00,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,SR Watson,1,Wankhede Stadium,Marais Erasmus,S Ravi,Nitin Menon
7910,IPL-2018,Pune,2018-04-20 00:00:00,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,64,0,SR Watson,1,Maharashtra Cricket Association Stadium,Nitin Menon,K Ananthapadmanabhan,Rod Tucker
7920,IPL-2018,Pune,2018-04-28 00:00:00,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,9,Maharashtra Cricket Association Stadium,Chris Gaffaney,Nitin Menon,Anil Dandekar
7923,IPL-2018,Pune,2018-04-30 00:00:00,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,13,0,SR Watson,1,Maharashtra Cricket Association Stadium,C Shamshuddin,Anil Dandekar,O Nandan
7928,IPL-2018,Pune,2018-05-05 00:00:00,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,RA Jadeja,1,Maharashtra Cricket Association Stadium,Nitin Menon,Yeshwant Barde,Marais Erasmus
7939,IPL-2018,Pune,2018-05-13 00:00:00,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,AT Rayudu,1,Maharashtra Cricket Association Stadium,Marais Erasmus,Yeshwant Barde,Anil Dandekar
7949,IPL-2018,Pune,2018-05-20 00:00:00,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,L Ngidi,1,Maharashtra Cricket Association Stadium,Nitin Menon,Yeshwant Barde,Marais Erasmus
